5.791200000000000728e+03 5.188000000000000389e-01 -6.093720103865507554e-01 8.731645999999999852e-02 9.525432000000000343e-02
5.794248000000000502e+03 4.850999999999999757e-01 -3.117545817988229828e-01 8.026058444444444939e-02 8.580448666666666557e-02
5.788152000000000044e+03 4.303000000000000158e-01 -8.239214622147130740e-01 6.640082888888888812e-02 6.904678222222221384e-02
5.791200000000000728e+03 3.551000000000000267e-01 -1.704920068931699006e-01 5.518702666666666645e-02 5.896695999999999882e-02
5.788152000000000044e+03 2.933000000000000052e-01 1.107704666917754821e-01 4.825714888888889276e-02 4.964312444444444333e-02
5.779008000000000720e+03 2.500000000000000000e-01 -6.792948148145683263e-02 4.624118444444444420e-02 5.014711555555555894e-02
